2022-12-16 17:07:43.117 INFO  (main) [] o.e.j.u.log Logging initialized @840ms to org.eclipse.jetty.util.log.Slf4jLog
2022-12-16 17:07:45.203 INFO  (main) [] o.a.s.c.DistributedClusterStateUpdater Creating DistributedClusterStateUpdater with useDistributedStateUpdate=false. Solr will be using Overseer based cluster state updates.
2022-12-16 17:07:45.227 INFO  (main) [] o.a.s.c.ZkController Publish node=localhost:8983_solr as DOWN
2022-12-16 17:07:45.238 INFO  (main) [] o.a.s.c.TransientSolrCoreCacheDefault Allocating transient core cache for max 2147483647 cores with initial capacity of 1024
2022-12-16 17:07:45.251 INFO  (main) [] o.a.s.c.ZkController Register node as live in ZooKeeper:/live_nodes/localhost:8983_solr
2022-12-16 17:07:45.266 INFO  (zkCallback-9-thread-1) [] o.a.s.c.c.ZkStateReader Updated live nodes from ZooKeeper... (1) -> (2)
2022-12-16 17:07:45.339 INFO  (main) [] o.a.s.p.PackageLoader /packages.json updated to version -1
2022-12-16 17:07:45.353 WARN  (main) [] o.a.s.c.CoreContainer Not all security plugins configured!  authentication=disabled authorization=disabled.  Solr is only as secure as you make it. Consider configuring authentication/authorization before exposing Solr to users internal or external.  See https://s.apache.org/solrsecurity for more info
2022-12-16 17:07:45.644 INFO  (main) [] o.a.s.c.CorePropertiesLocator Found 11 core definitions underneath /home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr
2022-12-16 17:07:45.645 INFO  (main) [] o.a.s.c.CorePropertiesLocator Cores are: [newHouses_shard2_replica_n2, newHouses_shard1_replica_n6, houses_shard1_replica_n6, Houses_collection_shard1_replica_n3, gettingstarted_shard1_replica_n1, Houses_collection_shard2_replica_n1, techproducts_shard1_replica_n4, houses_shard2_replica_n1, gettingstarted_shard2_replica_n2, techproducts_shard2_replica_n1, .system_shard1_replica_n2]
2022-12-16 17:07:45.708 WARN  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig You should not use LATEST as luceneMatchVersion property: if you use this setting, and then Solr upgrades to a newer release of Lucene, sizable changes may happen. If precise back compatibility is important then you should instead explicitly specify an actual Lucene version.
2022-12-16 17:07:45.708 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:45.716 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:45.718 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:45.771 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=_system collection or core
2022-12-16 17:07:45.788 INFO  (main) [] o.e.j.s.h.ContextHandler Started o.e.j.w.WebAppContext@5b970f7{/solr,file:///home/andrea/Documenti/Usi/3%20anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/server/solr-webapp/webapp/,AVAILABLE}{/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/server/solr-webapp/webapp}
2022-12-16 17:07:45.795 INFO  (main) [] o.e.j.s.RequestLogWriter Opened /home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/logs/2022_12_16.request.log
2022-12-16 17:07:45.801 INFO  (main) [] o.e.j.s.AbstractConnector Started ServerConnector@47a5b70d{HTTP/1.1, (http/1.1, h2c)}{127.0.0.1:8983}
2022-12-16 17:07:45.801 INFO  (main) [] o.e.j.s.Server Started @3526ms
2022-12-16 17:07:45.814 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:45.814 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:45.854 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema _system collection or core/1.1 with uniqueid field id
2022-12-16 17:07:45.890 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:45.893 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.s.IndexSchema Schema name=_system collection or core
2022-12-16 17:07:45.895 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.s.IndexSchema Loaded schema _system collection or core/1.1 with uniqueid field id
2022-12-16 17:07:45.895 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.c.CoreContainer Creating SolrCore '.system_shard1_replica_n2' using configuration from configset .system, trusted=true
2022-12-16 17:07:45.937 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.c.SolrCore Opening new SolrCore at [/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/.system_shard1_replica_n2], dataDir=[/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/.system_shard1_replica_n2/data/]
2022-12-16 17:07:46.255 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.255 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.264 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.268 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.270 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.273 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.361 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.361 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.CoreContainer Creating SolrCore 'Houses_collection_shard2_replica_n1' using configuration from configset house_schema, trusted=true
2022-12-16 17:07:46.361 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.SolrCore Opening new SolrCore at [/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/Houses_collection_shard2_replica_n1], dataDir=[/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/Houses_collection_shard2_replica_n1/data/]
2022-12-16 17:07:46.363 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.363 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.CoreContainer Creating SolrCore 'Houses_collection_shard1_replica_n3' using configuration from configset house_schema, trusted=true
2022-12-16 17:07:46.363 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.SolrCore Opening new SolrCore at [/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/Houses_collection_shard1_replica_n3], dataDir=[/home/andrea/Documenti/Usi/3 anno/1_semestre/Information_Retrieval/proj/RetrievalSystem/solr-9.0.0/example/cloud/node1/solr/Houses_collection_shard1_replica_n3/data/]
2022-12-16 17:07:46.462 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-12-16 17:07:46.462 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-12-16 17:07:46.495 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.u.CommitTracker Hard AutoCommit: if 1 uncommitted docs; 
2022-12-16 17:07:46.495 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-12-16 17:07:46.496 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-12-16 17:07:46.496 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-12-16 17:07:46.496 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-12-16 17:07:46.496 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-12-16 17:07:46.513 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-16 17:07:46.513 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-16 17:07:46.513 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-12-16 17:07:46.513 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-12-16 17:07:46.620 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/.system
2022-12-16 17:07:46.625 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/.system
2022-12-16 17:07:46.631 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/.system/managed-schema.xml
2022-12-16 17:07:46.633 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-12-16 17:07:46.649 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/house_schema
2022-12-16 17:07:46.649 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/house_schema
2022-12-16 17:07:46.650 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/house_schema
2022-12-16 17:07:46.650 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-16 17:07:46.650 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/house_schema/managed-schema.xml
2022-12-16 17:07:46.650 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/house_schema
2022-12-16 17:07:46.651 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.s.ZkIndexSchemaReader Current schema version 1 is already the latest
2022-12-16 17:07:46.651 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/house_schema/managed-schema.xml
2022-12-16 17:07:46.652 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.s.ZkIndexSchemaReader Current schema version 1 is already the latest
2022-12-16 17:07:46.658 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2022-12-16 17:07:46.658 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2022-12-16 17:07:46.670 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-16 17:07:46.670 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-16 17:07:46.672 INFO  (searcherExecutor-17-thread-1-processing-localhost:8983_solr .system_shard1_replica_n2 .system shard1 core_node4) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-16 17:07:46.687 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.700 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.700 INFO  (coreZkRegister-1-thread-1-processing-localhost:8983_solr) [c:.system s:shard1 r:core_node4 x:.system_shard1_replica_n2] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/.system/leaders/shard1
2022-12-16 17:07:46.707 INFO  (searcherExecutor-22-thread-1-processing-localhost:8983_solr Houses_collection_shard1_replica_n3 Houses_collection shard1 core_node5) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-12-16 17:07:46.707 INFO  (searcherExecutor-22-thread-1-processing-localhost:8983_solr Houses_collection_shard1_replica_n3 Houses_collection shard1 core_node5) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-12-16 17:07:46.707 INFO  (searcherExecutor-20-thread-1-processing-localhost:8983_solr Houses_collection_shard2_replica_n1 Houses_collection shard2 core_node2) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-12-16 17:07:46.707 INFO  (searcherExecutor-20-thread-1-processing-localhost:8983_solr Houses_collection_shard2_replica_n1 Houses_collection shard2 core_node2) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-12-16 17:07:46.710 INFO  (searcherExecutor-22-thread-1-processing-localhost:8983_solr Houses_collection_shard1_replica_n3 Houses_collection shard1 core_node5) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-16 17:07:46.712 INFO  (searcherExecutor-20-thread-1-processing-localhost:8983_solr Houses_collection_shard2_replica_n1 Houses_collection shard2 core_node2) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-16 17:07:46.719 INFO  (coreZkRegister-1-thread-3-processing-localhost:8983_solr) [c:Houses_collection s:shard2 r:core_node2 x:Houses_collection_shard2_replica_n1] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/Houses_collection/leaders/shard2
2022-12-16 17:07:46.721 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.724 INFO  (coreZkRegister-1-thread-2-processing-localhost:8983_solr) [c:Houses_collection s:shard1 r:core_node5 x:Houses_collection_shard1_replica_n3] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/Houses_collection/leaders/shard1
2022-12-16 17:07:46.725 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.730 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.743 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.782 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.795 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:gettingstarted s:shard1 r:core_node3 x:gettingstarted_shard1_replica_n1] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.795 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.798 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:gettingstarted s:shard1 r:core_node3 x:gettingstarted_shard1_replica_n1] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.807 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:gettingstarted s:shard2 r:core_node5 x:gettingstarted_shard2_replica_n2] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.809 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:gettingstarted s:shard2 r:core_node5 x:gettingstarted_shard2_replica_n2] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.814 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.826 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:houses s:shard1 r:core_node8 x:houses_shard1_replica_n6] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-16 17:07:46.830 INFO  (coreLoadExecutor-15-thread-3-processing-localhost:8983_solr) [c:houses s:shard1 r:core_node8 x:houses_shard1_replica_n6] o.a.s.s.IndexSchema Schema name=default-config
2022-12-16 17:07:46.871 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:gettingstarted s:shard1 r:core_node3 x:gettingstarted_shard1_replica_n1] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.871 INFO  (coreLoadExecutor-15-thread-2-processing-localhost:8983_solr) [c:gettingstarted s:shard2 r:core_node5 x:gettingstarted_shard2_replica_n2] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-16 17:07:46.871 INFO  (coreLoadExecutor-15-thread-1-processing-localhost:8983_solr) [c:gettingstarted s:shard1 r:core_node3 x:gettingstarted_shard1_replica_n1] o.a.s.c.CoreContainer Creating SolrCore 'gettingstarted_shard1_replica_n1' using configuration from configset gettingstarted, trusted=true
